No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
14177;Telur Ayam;16/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22250
14178;Telur Ayam;16/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
14179;Telur Ayam;16/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25000
14180;Telur Ayam;16/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24000
14181;Telur Ayam;16/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;24000
14182;Telur Ayam;16/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14183;Telur Ayam;16/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
14184;Telur Ayam;16/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14185;Telur Ayam;16/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24500
14186;Telur Ayam;16/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24500
14187;Telur Ayam;16/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23250
14188;Telur Ayam;16/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
14189;Telur Ayam;17/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
14190;Telur Ayam;17/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14191;Telur Ayam;17/03/2022;Jawa Barat;Kota Depok;Pasar Agung;24000
14192;Telur Ayam;17/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14193;Telur Ayam;17/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;24750
14194;Telur Ayam;17/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14195;Telur Ayam;17/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22250
14196;Telur Ayam;17/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
14197;Telur Ayam;17/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;24500
14198;Telur Ayam;17/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24000
14199;Telur Ayam;17/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;24000
14200;Telur Ayam;17/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14201;Telur Ayam;17/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
14202;Telur Ayam;17/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14203;Telur Ayam;17/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14204;Telur Ayam;17/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24500
14205;Telur Ayam;17/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23000
14206;Telur Ayam;17/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
14207;Telur Ayam;18/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
14208;Telur Ayam;18/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14209;Telur Ayam;18/03/2022;Jawa Barat;Kota Depok;Pasar Agung;23500
14210;Telur Ayam;18/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14211;Telur Ayam;18/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;24750
14212;Telur Ayam;18/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14213;Telur Ayam;18/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22250
14214;Telur Ayam;18/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23250
14215;Telur Ayam;18/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;24500
14216;Telur Ayam;18/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14217;Telur Ayam;18/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;23500
14218;Telur Ayam;18/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14219;Telur Ayam;18/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
14220;Telur Ayam;18/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14221;Telur Ayam;18/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14222;Telur Ayam;18/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24500
14223;Telur Ayam;18/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23000
14224;Telur Ayam;18/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
14225;Telur Ayam;21/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
14226;Telur Ayam;21/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14227;Telur Ayam;21/03/2022;Jawa Barat;Kota Depok;Pasar Agung;24000
14228;Telur Ayam;21/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14229;Telur Ayam;21/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;24750
14230;Telur Ayam;21/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14231;Telur Ayam;21/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22250
14232;Telur Ayam;21/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23500
14233;Telur Ayam;21/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;24500
14234;Telur Ayam;21/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14235;Telur Ayam;21/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
14236;Telur Ayam;21/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14237;Telur Ayam;21/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24000
14238;Telur Ayam;21/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14239;Telur Ayam;21/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14240;Telur Ayam;21/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14241;Telur Ayam;21/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23250
14242;Telur Ayam;21/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
14243;Telur Ayam;22/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
14244;Telur Ayam;22/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14245;Telur Ayam;22/03/2022;Jawa Barat;Kota Depok;Pasar Agung;24000
14246;Telur Ayam;22/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14247;Telur Ayam;22/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;24750
14248;Telur Ayam;22/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14249;Telur Ayam;22/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22500
14250;Telur Ayam;22/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23750
14251;Telur Ayam;22/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;24500
14252;Telur Ayam;22/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14253;Telur Ayam;22/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
14254;Telur Ayam;22/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;24500
14255;Telur Ayam;22/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;23750
14256;Telur Ayam;22/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14257;Telur Ayam;22/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14258;Telur Ayam;22/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25000
14259;Telur Ayam;22/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
14260;Telur Ayam;22/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24000
14261;Telur Ayam;23/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
14262;Telur Ayam;23/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14263;Telur Ayam;23/03/2022;Jawa Barat;Kota Depok;Pasar Agung;24000
14264;Telur Ayam;23/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14265;Telur Ayam;23/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;25000
14266;Telur Ayam;23/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14267;Telur Ayam;23/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22500
14268;Telur Ayam;23/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23750
14269;Telur Ayam;23/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;24500
14270;Telur Ayam;23/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14271;Telur Ayam;23/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
14272;Telur Ayam;23/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14273;Telur Ayam;23/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;23750
14274;Telur Ayam;23/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14275;Telur Ayam;23/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14276;Telur Ayam;23/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25000
14277;Telur Ayam;23/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
14278;Telur Ayam;23/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;24500
14279;Telur Ayam;24/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;24000
14280;Telur Ayam;24/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14281;Telur Ayam;24/03/2022;Jawa Barat;Kota Depok;Pasar Agung;24000
14282;Telur Ayam;24/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14283;Telur Ayam;24/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;25000
14284;Telur Ayam;24/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25500
14285;Telur Ayam;24/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22500
14286;Telur Ayam;24/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;23750
14287;Telur Ayam;24/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;24500
14288;Telur Ayam;24/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14289;Telur Ayam;24/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
14290;Telur Ayam;24/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14291;Telur Ayam;24/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;23750
14292;Telur Ayam;24/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14293;Telur Ayam;24/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14294;Telur Ayam;24/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14295;Telur Ayam;24/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23500
14296;Telur Ayam;24/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14297;Telur Ayam;25/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14298;Telur Ayam;25/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14299;Telur Ayam;25/03/2022;Jawa Barat;Kota Depok;Pasar Agung;24500
14300;Telur Ayam;25/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24500
14301;Telur Ayam;25/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;25000
14302;Telur Ayam;25/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25500
14303;Telur Ayam;25/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22750
14304;Telur Ayam;25/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24000
14305;Telur Ayam;25/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;24500
14306;Telur Ayam;25/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;23500
14307;Telur Ayam;25/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
14308;Telur Ayam;25/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14309;Telur Ayam;25/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;23750
14310;Telur Ayam;25/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14311;Telur Ayam;25/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14312;Telur Ayam;25/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25000
14313;Telur Ayam;25/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23750
14314;Telur Ayam;25/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14315;Telur Ayam;28/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14316;Telur Ayam;28/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
14317;Telur Ayam;28/03/2022;Jawa Barat;Kota Depok;Pasar Agung;24500
14318;Telur Ayam;28/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;25000
14319;Telur Ayam;28/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;25500
14320;Telur Ayam;28/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25500
14321;Telur Ayam;28/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23500
14322;Telur Ayam;28/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24000
14323;Telur Ayam;28/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25500
14324;Telur Ayam;28/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
14325;Telur Ayam;28/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14326;Telur Ayam;28/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14327;Telur Ayam;28/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
14328;Telur Ayam;28/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14329;Telur Ayam;28/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24000
14330;Telur Ayam;28/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14331;Telur Ayam;28/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24250
14332;Telur Ayam;28/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14333;Telur Ayam;29/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14334;Telur Ayam;29/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26000
14335;Telur Ayam;29/03/2022;Jawa Barat;Kota Depok;Pasar Agung;24500
14336;Telur Ayam;29/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;25000
14337;Telur Ayam;29/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;25750
14338;Telur Ayam;29/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
14339;Telur Ayam;29/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23750
14340;Telur Ayam;29/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24250
14341;Telur Ayam;29/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25500
14342;Telur Ayam;29/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
14343;Telur Ayam;29/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25500
14344;Telur Ayam;29/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14345;Telur Ayam;29/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
14346;Telur Ayam;29/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14347;Telur Ayam;29/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
14348;Telur Ayam;29/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14349;Telur Ayam;29/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24250
14350;Telur Ayam;29/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14351;Telur Ayam;30/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14352;Telur Ayam;30/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
14353;Telur Ayam;30/03/2022;Jawa Barat;Kota Depok;Pasar Agung;25000
14354;Telur Ayam;30/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;25000
14355;Telur Ayam;30/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;25750
14356;Telur Ayam;30/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
14357;Telur Ayam;30/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23750
14358;Telur Ayam;30/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24250
14359;Telur Ayam;30/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25500
14360;Telur Ayam;30/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
14361;Telur Ayam;30/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25500
14362;Telur Ayam;30/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;25000
14363;Telur Ayam;30/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
14364;Telur Ayam;30/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14365;Telur Ayam;30/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
14366;Telur Ayam;30/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14367;Telur Ayam;30/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24250
14368;Telur Ayam;30/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14369;Telur Ayam;31/03/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14370;Telur Ayam;31/03/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
14371;Telur Ayam;31/03/2022;Jawa Barat;Kota Depok;Pasar Agung;25000
14372;Telur Ayam;31/03/2022;Jawa Barat;Kota Depok;Pasar Cisalak;25000
14373;Telur Ayam;31/03/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;25750
14374;Telur Ayam;31/03/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
14375;Telur Ayam;31/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23750
14376;Telur Ayam;31/03/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
14377;Telur Ayam;31/03/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25500
14378;Telur Ayam;31/03/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
14379;Telur Ayam;31/03/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25500
14380;Telur Ayam;31/03/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
14381;Telur Ayam;31/03/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
14382;Telur Ayam;31/03/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14383;Telur Ayam;31/03/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
14384;Telur Ayam;31/03/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14385;Telur Ayam;31/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24250
14386;Telur Ayam;31/03/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14387;Telur Ayam;01/04/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14388;Telur Ayam;01/04/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
14389;Telur Ayam;01/04/2022;Jawa Barat;Kota Depok;Pasar Agung;25000
14390;Telur Ayam;01/04/2022;Jawa Barat;Kota Depok;Pasar Cisalak;25000
14391;Telur Ayam;01/04/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;25750
14392;Telur Ayam;01/04/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;26000
14393;Telur Ayam;01/04/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;23500
14394;Telur Ayam;01/04/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24750
14395;Telur Ayam;01/04/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25500
14396;Telur Ayam;01/04/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;24500
14397;Telur Ayam;01/04/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25500
14398;Telur Ayam;01/04/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
14399;Telur Ayam;01/04/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;25000
14400;Telur Ayam;01/04/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14401;Telur Ayam;01/04/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;25000
14402;Telur Ayam;01/04/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14403;Telur Ayam;01/04/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;24250
14404;Telur Ayam;01/04/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14405;Telur Ayam;04/04/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14406;Telur Ayam;04/04/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;26500
14407;Telur Ayam;04/04/2022;Jawa Barat;Kota Depok;Pasar Agung;25000
14408;Telur Ayam;04/04/2022;Jawa Barat;Kota Depok;Pasar Cisalak;25000
14409;Telur Ayam;04/04/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;26500
14410;Telur Ayam;04/04/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14411;Telur Ayam;04/04/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22750
14412;Telur Ayam;04/04/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24500
14413;Telur Ayam;04/04/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25500
14414;Telur Ayam;04/04/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
14415;Telur Ayam;04/04/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14416;Telur Ayam;04/04/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
14417;Telur Ayam;04/04/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
14418;Telur Ayam;04/04/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14419;Telur Ayam;04/04/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24500
14420;Telur Ayam;04/04/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14421;Telur Ayam;04/04/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23750
14422;Telur Ayam;04/04/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14423;Telur Ayam;05/04/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14424;Telur Ayam;05/04/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25500
14425;Telur Ayam;05/04/2022;Jawa Barat;Kota Depok;Pasar Agung;24500
14426;Telur Ayam;05/04/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14427;Telur Ayam;05/04/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
14428;Telur Ayam;05/04/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;25000
14429;Telur Ayam;05/04/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22750
14430;Telur Ayam;05/04/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24000
14431;Telur Ayam;05/04/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25500
14432;Telur Ayam;05/04/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
14433;Telur Ayam;05/04/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;25000
14434;Telur Ayam;05/04/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
14435;Telur Ayam;05/04/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
14436;Telur Ayam;05/04/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14437;Telur Ayam;05/04/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24500
14438;Telur Ayam;05/04/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;25500
14439;Telur Ayam;05/04/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23750
14440;Telur Ayam;05/04/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14441;Telur Ayam;06/04/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14442;Telur Ayam;06/04/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14443;Telur Ayam;06/04/2022;Jawa Barat;Kota Depok;Pasar Agung;24500
14444;Telur Ayam;06/04/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14445;Telur Ayam;06/04/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
14446;Telur Ayam;06/04/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;24500
14447;Telur Ayam;06/04/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;22750
14448;Telur Ayam;06/04/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;24000
14449;Telur Ayam;06/04/2022;Jawa Barat;Kota Bogor;Pasar Anyar;25500
14450;Telur Ayam;06/04/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;25000
14451;Telur Ayam;06/04/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;24500
14452;Telur Ayam;06/04/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;26000
14453;Telur Ayam;06/04/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;24500
14454;Telur Ayam;06/04/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;25000
14455;Telur Ayam;06/04/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;24500
14456;Telur Ayam;06/04/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;24500
14457;Telur Ayam;06/04/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;23750
14458;Telur Ayam;06/04/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;25000
14459;Telur Ayam;07/04/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;25000
14460;Telur Ayam;07/04/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;25000
14461;Telur Ayam;07/04/2022;Jawa Barat;Kota Depok;Pasar Agung;24500
14462;Telur Ayam;07/04/2022;Jawa Barat;Kota Depok;Pasar Cisalak;24000
14463;Telur Ayam;07/04/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;26000
