No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
15601;Cabai Rawit Merah;19/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
15602;Cabai Rawit Merah;19/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;82500
15603;Cabai Rawit Merah;19/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
15604;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;85000
15605;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;90000
15606;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Depok;Pasar Agung;100000
15607;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;100000
15608;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;92500
15609;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
15610;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;95000
15611;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15612;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;85000
15613;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;95000
15614;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;90000
15615;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;90000
15616;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
15617;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;72500
15618;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;90000
15619;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;90000
15620;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;77500
15621;Cabai Rawit Merah;20/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
15622;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;85000
15623;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;82500
15624;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Depok;Pasar Agung;95000
15625;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;90000
15626;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
15627;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
15628;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;95000
15629;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15630;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;82500
15631;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;92500
15632;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;85000
15633;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;85500
15634;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
15635;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;72500
15636;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;85500
15637;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;85000
15638;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;75000
15639;Cabai Rawit Merah;21/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
15640;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
15641;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;82500
15642;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Depok;Pasar Agung;95000
15643;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;90000
15644;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
15645;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
15646;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;95000
15647;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15648;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;80000
15649;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;87500
15650;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;85000
15651;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;85500
15652;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;80000
15653;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;72500
15654;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;85500
15655;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;85000
15656;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;67500
15657;Cabai Rawit Merah;22/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;80000
15658;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
15659;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15660;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Depok;Pasar Agung;90000
15661;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;80000
15662;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
15663;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
15664;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;80000
15665;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15666;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;72500
15667;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;82500
15668;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;80000
15669;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;80000
15670;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;70000
15671;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;72500
15672;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;80000
15673;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;80000
15674;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;67500
15675;Cabai Rawit Merah;25/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15676;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
15677;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15678;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Depok;Pasar Agung;85000
15679;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;80000
15680;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
15681;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
15682;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
15683;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15684;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15685;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;80000
15686;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;75000
15687;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;80000
15688;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;65000
15689;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;62500
15690;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;80000
15691;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;75000
15692;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;62500
15693;Cabai Rawit Merah;26/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15694;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
15695;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15696;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Depok;Pasar Agung;85000
15697;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;80000
15698;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
15699;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;80000
15700;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
15701;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15702;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15703;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;77500
15704;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;75000
15705;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;75000
15706;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;62500
15707;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15708;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;75000
15709;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;75000
15710;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;62500
15711;Cabai Rawit Merah;27/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15712;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
15713;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15714;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15715;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;80000
15716;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
15717;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15718;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
15719;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15720;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15721;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;77500
15722;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;75000
15723;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;75000
15724;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;62500
15725;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15726;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;75000
15727;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;75000
15728;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15729;Cabai Rawit Merah;28/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15730;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
15731;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15732;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15733;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;80000
15734;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;80000
15735;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15736;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;75000
15737;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15738;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15739;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;77500
15740;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;75000
15741;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;75000
15742;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;62500
15743;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15744;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;75000
15745;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;75000
15746;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15747;Cabai Rawit Merah;29/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15748;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
15749;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;75000
15750;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15751;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Depok;Pasar Cisalak;70000
15752;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;75000
15753;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15754;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;85000
15755;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15756;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15757;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;75000
15758;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15759;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15760;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;67500
15761;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15762;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;70000
15763;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;70000
15764;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15765;Cabai Rawit Merah;01/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15766;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;80000
15767;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;75000
15768;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15769;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Depok;Pasar Cisalak;70000
15770;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;75000
15771;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15772;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;85000
15773;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15774;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15775;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;72500
15776;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15777;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15778;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;67500
15779;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15780;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;70000
15781;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;70000
15782;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15783;Cabai Rawit Merah;02/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15784;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;72500
15785;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;72500
15786;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15787;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Depok;Pasar Cisalak;70000
15788;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;75000
15789;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15790;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;85000
15791;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15792;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15793;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;70000
15794;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15795;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15796;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;67500
15797;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15798;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;70000
15799;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;70000
15800;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15801;Cabai Rawit Merah;03/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15802;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;72500
15803;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;70000
15804;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15805;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Depok;Pasar Cisalak;70000
15806;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;75000
15807;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15808;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;85000
15809;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15810;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15811;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;70000
15812;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15813;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15814;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;67500
15815;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15816;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;70000
15817;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;70000
15818;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15819;Cabai Rawit Merah;04/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15820;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;72500
15821;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;67500
15822;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15823;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Depok;Pasar Cisalak;70000
15824;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;75000
15825;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15826;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;85000
15827;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;75000
15828;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15829;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;70000
15830;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15831;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15832;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;67500
15833;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15834;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;70000
15835;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;70000
15836;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15837;Cabai Rawit Merah;05/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;70000
15838;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;70000
15839;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;67500
15840;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15841;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15842;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;70000
15843;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15844;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;85000
15845;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;67500
15846;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Bogor;Pasar Anyar;65000
15847;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;67500
15848;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15849;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15850;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;67500
15851;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15852;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;70000
15853;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;70000
15854;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15855;Cabai Rawit Merah;08/08/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;75000
15856;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;65000
15857;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;67500
15858;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Depok;Pasar Agung;72500
15859;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15860;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;70000
15861;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;70000
15862;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;85000
15863;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;67500
15864;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Bogor;Pasar Anyar;65000
15865;Cabai Rawit Merah;09/08/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;67500
