No;Komoditas;Tanggal;Provinsi;Kota / Kelurahan;Pasar;Harga (Rp)
15251;Bawang Merah;22/06/2022;Jawa Barat;Kota Bogor;Pasar Anyar;58000
15252;Bawang Merah;22/06/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;55000
15253;Bawang Merah;22/06/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;55000
15254;Bawang Merah;22/06/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;55000
15255;Bawang Merah;22/06/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;55500
15256;Bawang Merah;22/06/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;55000
15257;Bawang Merah;22/06/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;51000
15258;Bawang Merah;22/06/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;55000
15259;Bawang Merah;22/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;51000
15260;Bawang Merah;22/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;56500
15261;Bawang Merah;23/06/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;60000
15262;Bawang Merah;23/06/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;60000
15263;Bawang Merah;23/06/2022;Jawa Barat;Kota Depok;Pasar Agung;70000
15264;Bawang Merah;23/06/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15265;Bawang Merah;23/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
15266;Bawang Merah;23/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15267;Bawang Merah;23/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;56000
15268;Bawang Merah;23/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;55000
15269;Bawang Merah;23/06/2022;Jawa Barat;Kota Bogor;Pasar Anyar;58000
15270;Bawang Merah;23/06/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;55000
15271;Bawang Merah;23/06/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;55000
15272;Bawang Merah;23/06/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;54500
15273;Bawang Merah;23/06/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;55500
15274;Bawang Merah;23/06/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;52500
15275;Bawang Merah;23/06/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;53000
15276;Bawang Merah;23/06/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;55000
15277;Bawang Merah;23/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;54000
15278;Bawang Merah;23/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;56500
15279;Bawang Merah;24/06/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;60000
15280;Bawang Merah;24/06/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;60000
15281;Bawang Merah;24/06/2022;Jawa Barat;Kota Depok;Pasar Agung;70000
15282;Bawang Merah;24/06/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15283;Bawang Merah;24/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
15284;Bawang Merah;24/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15285;Bawang Merah;24/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;56000
15286;Bawang Merah;24/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;55000
15287;Bawang Merah;24/06/2022;Jawa Barat;Kota Bogor;Pasar Anyar;58000
15288;Bawang Merah;24/06/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;55000
15289;Bawang Merah;24/06/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;55000
15290;Bawang Merah;24/06/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;54500
15291;Bawang Merah;24/06/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;55500
15292;Bawang Merah;24/06/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;52500
15293;Bawang Merah;24/06/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;53000
15294;Bawang Merah;24/06/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;54500
15295;Bawang Merah;24/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;55000
15296;Bawang Merah;24/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;60000
15297;Bawang Merah;27/06/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;60000
15298;Bawang Merah;27/06/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;60000
15299;Bawang Merah;27/06/2022;Jawa Barat;Kota Depok;Pasar Agung;70000
15300;Bawang Merah;27/06/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15301;Bawang Merah;27/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;60000
15302;Bawang Merah;27/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15303;Bawang Merah;27/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;56000
15304;Bawang Merah;27/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;55000
15305;Bawang Merah;27/06/2022;Jawa Barat;Kota Bogor;Pasar Anyar;58000
15306;Bawang Merah;27/06/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;57500
15307;Bawang Merah;27/06/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;61000
15308;Bawang Merah;27/06/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;60000
15309;Bawang Merah;27/06/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;55000
15310;Bawang Merah;27/06/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;52500
15311;Bawang Merah;27/06/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;55000
15312;Bawang Merah;27/06/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;60000
15313;Bawang Merah;27/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15314;Bawang Merah;27/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;60000
15315;Bawang Merah;28/06/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;60000
15316;Bawang Merah;28/06/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;60000
15317;Bawang Merah;28/06/2022;Jawa Barat;Kota Depok;Pasar Agung;75000
15318;Bawang Merah;28/06/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15319;Bawang Merah;28/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;59000
15320;Bawang Merah;28/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15321;Bawang Merah;28/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;56000
15322;Bawang Merah;28/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;57500
15323;Bawang Merah;28/06/2022;Jawa Barat;Kota Bogor;Pasar Anyar;58000
15324;Bawang Merah;28/06/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;57500
15325;Bawang Merah;28/06/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;64500
15326;Bawang Merah;28/06/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;65000
15327;Bawang Merah;28/06/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;55000
15328;Bawang Merah;28/06/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;52500
15329;Bawang Merah;28/06/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;63000
15330;Bawang Merah;28/06/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;60000
15331;Bawang Merah;28/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15332;Bawang Merah;28/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;60000
15333;Bawang Merah;29/06/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;70000
15334;Bawang Merah;29/06/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15335;Bawang Merah;29/06/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15336;Bawang Merah;29/06/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15337;Bawang Merah;29/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;59000
15338;Bawang Merah;29/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15339;Bawang Merah;29/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;56000
15340;Bawang Merah;29/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;60000
15341;Bawang Merah;29/06/2022;Jawa Barat;Kota Bogor;Pasar Anyar;58000
15342;Bawang Merah;29/06/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;57500
15343;Bawang Merah;29/06/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;65000
15344;Bawang Merah;29/06/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;65000
15345;Bawang Merah;29/06/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;55000
15346;Bawang Merah;29/06/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;52500
15347;Bawang Merah;29/06/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;63000
15348;Bawang Merah;29/06/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;60000
15349;Bawang Merah;29/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15350;Bawang Merah;29/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;60000
15351;Bawang Merah;30/06/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;70000
15352;Bawang Merah;30/06/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15353;Bawang Merah;30/06/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15354;Bawang Merah;30/06/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15355;Bawang Merah;30/06/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;59000
15356;Bawang Merah;30/06/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15357;Bawang Merah;30/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;56000
15358;Bawang Merah;30/06/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;60000
15359;Bawang Merah;30/06/2022;Jawa Barat;Kota Bogor;Pasar Anyar;58000
15360;Bawang Merah;30/06/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;57500
15361;Bawang Merah;30/06/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;65000
15362;Bawang Merah;30/06/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;65000
15363;Bawang Merah;30/06/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;55000
15364;Bawang Merah;30/06/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;57500
15365;Bawang Merah;30/06/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;65000
15366;Bawang Merah;30/06/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;64500
15367;Bawang Merah;30/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15368;Bawang Merah;30/06/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;60000
15369;Bawang Merah;01/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;75000
15370;Bawang Merah;01/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15371;Bawang Merah;01/07/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15372;Bawang Merah;01/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;60000
15373;Bawang Merah;01/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;59000
15374;Bawang Merah;01/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15375;Bawang Merah;01/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;71500
15376;Bawang Merah;01/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;57000
15377;Bawang Merah;01/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;63500
15378;Bawang Merah;01/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;57500
15379;Bawang Merah;01/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;65000
15380;Bawang Merah;01/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;65000
15381;Bawang Merah;01/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;59000
15382;Bawang Merah;01/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;60000
15383;Bawang Merah;01/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;65000
15384;Bawang Merah;01/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;64500
15385;Bawang Merah;01/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15386;Bawang Merah;01/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;67000
15387;Bawang Merah;04/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;75000
15388;Bawang Merah;04/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;80000
15389;Bawang Merah;04/07/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15390;Bawang Merah;04/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;70000
15391;Bawang Merah;04/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;67500
15392;Bawang Merah;04/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15393;Bawang Merah;04/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;67500
15394;Bawang Merah;04/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;65000
15395;Bawang Merah;04/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15396;Bawang Merah;04/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;66500
15397;Bawang Merah;04/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15398;Bawang Merah;04/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;69000
15399;Bawang Merah;04/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;66500
15400;Bawang Merah;04/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;67000
15401;Bawang Merah;04/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;69000
15402;Bawang Merah;04/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;69000
15403;Bawang Merah;04/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15404;Bawang Merah;04/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;67000
15405;Bawang Merah;05/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;75000
15406;Bawang Merah;05/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;85000
15407;Bawang Merah;05/07/2022;Jawa Barat;Kota Depok;Pasar Agung;82500
15408;Bawang Merah;05/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;77500
15409;Bawang Merah;05/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;67500
15410;Bawang Merah;05/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15411;Bawang Merah;05/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;67500
15412;Bawang Merah;05/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;65000
15413;Bawang Merah;05/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15414;Bawang Merah;05/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;66500
15415;Bawang Merah;05/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15416;Bawang Merah;05/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15417;Bawang Merah;05/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;67500
15418;Bawang Merah;05/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;67000
15419;Bawang Merah;05/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;69000
15420;Bawang Merah;05/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;69000
15421;Bawang Merah;05/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;60000
15422;Bawang Merah;05/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;70000
15423;Bawang Merah;06/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;75000
15424;Bawang Merah;06/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;85000
15425;Bawang Merah;06/07/2022;Jawa Barat;Kota Depok;Pasar Agung;82500
15426;Bawang Merah;06/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;77500
15427;Bawang Merah;06/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;67500
15428;Bawang Merah;06/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15429;Bawang Merah;06/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;70000
15430;Bawang Merah;06/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;65000
15431;Bawang Merah;06/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15432;Bawang Merah;06/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;70000
15433;Bawang Merah;06/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;69000
15434;Bawang Merah;06/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15435;Bawang Merah;06/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;69000
15436;Bawang Merah;06/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;70500
15437;Bawang Merah;06/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;65000
15438;Bawang Merah;06/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;69000
15439;Bawang Merah;06/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;64000
15440;Bawang Merah;06/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;70000
15441;Bawang Merah;07/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;75000
15442;Bawang Merah;07/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;85000
15443;Bawang Merah;07/07/2022;Jawa Barat;Kota Depok;Pasar Agung;82500
15444;Bawang Merah;07/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;77500
15445;Bawang Merah;07/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;77500
15446;Bawang Merah;07/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15447;Bawang Merah;07/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;70000
15448;Bawang Merah;07/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;67500
15449;Bawang Merah;07/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15450;Bawang Merah;07/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;70000
15451;Bawang Merah;07/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;69000
15452;Bawang Merah;07/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15453;Bawang Merah;07/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;69000
15454;Bawang Merah;07/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;72500
15455;Bawang Merah;07/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;65000
15456;Bawang Merah;07/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;69000
15457;Bawang Merah;07/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;65000
15458;Bawang Merah;07/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;70000
15459;Bawang Merah;08/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;75000
15460;Bawang Merah;08/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;85000
15461;Bawang Merah;08/07/2022;Jawa Barat;Kota Depok;Pasar Agung;85000
15462;Bawang Merah;08/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;77500
15463;Bawang Merah;08/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;77500
15464;Bawang Merah;08/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15465;Bawang Merah;08/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;72500
15466;Bawang Merah;08/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;67500
15467;Bawang Merah;08/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15468;Bawang Merah;08/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;70000
15469;Bawang Merah;08/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;69000
15470;Bawang Merah;08/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15471;Bawang Merah;08/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;69000
15472;Bawang Merah;08/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;68000
15473;Bawang Merah;08/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;65000
15474;Bawang Merah;08/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;70000
15475;Bawang Merah;08/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;65000
15476;Bawang Merah;08/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;72500
15477;Bawang Merah;11/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;75000
15478;Bawang Merah;11/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;77500
15479;Bawang Merah;11/07/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15480;Bawang Merah;11/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;67500
15481;Bawang Merah;11/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;76000
15482;Bawang Merah;11/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15483;Bawang Merah;11/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;77500
15484;Bawang Merah;11/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;67500
15485;Bawang Merah;11/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;70000
15486;Bawang Merah;11/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;67500
15487;Bawang Merah;11/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15488;Bawang Merah;11/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15489;Bawang Merah;11/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;70000
15490;Bawang Merah;11/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;68000
15491;Bawang Merah;11/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;65000
15492;Bawang Merah;11/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;70000
15493;Bawang Merah;11/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;65000
15494;Bawang Merah;11/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;72500
15495;Bawang Merah;12/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;70000
15496;Bawang Merah;12/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;75000
15497;Bawang Merah;12/07/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15498;Bawang Merah;12/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;67500
15499;Bawang Merah;12/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;76000
15500;Bawang Merah;12/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15501;Bawang Merah;12/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;77500
15502;Bawang Merah;12/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;67500
15503;Bawang Merah;12/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;67500
15504;Bawang Merah;12/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;67500
15505;Bawang Merah;12/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15506;Bawang Merah;12/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;70000
15507;Bawang Merah;12/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;70000
15508;Bawang Merah;12/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;68000
15509;Bawang Merah;12/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;65000
15510;Bawang Merah;12/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;65000
15511;Bawang Merah;12/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;67500
15512;Bawang Merah;12/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;72500
15513;Bawang Merah;13/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;70000
15514;Bawang Merah;13/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;75000
15515;Bawang Merah;13/07/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15516;Bawang Merah;13/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;67500
15517;Bawang Merah;13/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;76000
15518;Bawang Merah;13/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15519;Bawang Merah;13/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;73000
15520;Bawang Merah;13/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Cikurubuk;67500
15521;Bawang Merah;13/07/2022;Jawa Barat;Kota Bogor;Pasar Anyar;67500
15522;Bawang Merah;13/07/2022;Jawa Barat;Kota Bogor;Pasar Warung Jambu 2;67500
15523;Bawang Merah;13/07/2022;Jawa Barat;Kota Cirebon;Pasar Kanoman;70000
15524;Bawang Merah;13/07/2022;Jawa Barat;Kota Cirebon;Pasar Kramat;65000
15525;Bawang Merah;13/07/2022;Jawa Barat;Kota Sukabumi;Pasar Gudang;70000
15526;Bawang Merah;13/07/2022;Jawa Barat;Kota Sukabumi;Pasar Pelita;68000
15527;Bawang Merah;13/07/2022;Jawa Barat;Kab. Cirebon;Pasar Weru;65000
15528;Bawang Merah;13/07/2022;Jawa Barat;Kab. Cirebon;Pasar Mundu;65000
15529;Bawang Merah;13/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Singaparna;67000
15530;Bawang Merah;13/07/2022;Jawa Barat;Kab. Tasikmalaya;Pasar Manonjaya;67500
15531;Bawang Merah;14/07/2022;Jawa Barat;Kota Bekasi;Pasar Kranji;70000
15532;Bawang Merah;14/07/2022;Jawa Barat;Kota Bekasi;Pasar Pondok Gede;70000
15533;Bawang Merah;14/07/2022;Jawa Barat;Kota Depok;Pasar Agung;80000
15534;Bawang Merah;14/07/2022;Jawa Barat;Kota Depok;Pasar Cisalak;62500
15535;Bawang Merah;14/07/2022;Jawa Barat;Kota Bandung;Pasar Kosambi;76000
15536;Bawang Merah;14/07/2022;Jawa Barat;Kota Bandung;Pasar Kiara Condong;55000
15537;Bawang Merah;14/07/2022;Jawa Barat;Kota Tasikmalaya;Pasar Pancasila;73000
